gercek_ziyaretci,yorum_sayisi,ortalama_puan,uygulanan_beta,temp,prcp,snow,rain,wspd,rhum,tatil_mi,ay,hafta_indeksi,Lokasyon Adı,Rakım (m),En Yakın Hastane,Has. Mesafe (km),Ort. Eğim (%),Ziyaretci_2022,Ziyaretci_2023,Ziyaretci_2024,Ziyaretci_2025,Has. Varış Süresi (Dk),Yol Türü & Yüzey Durumu_14 km Asfalt + 12 km Stabilize + Yaya,Yol Türü & Yüzey Durumu_20 km Asfalt + 6 km Stabilize,Yol Türü & Yüzey Durumu_56 km Asfalt + 20-25 km Toprak,Yol Türü & Yüzey Durumu_Asfalt (Dar ve Yüksek Virajlı),Yol Türü & Yüzey Durumu_Tamamı Asfalt,Yol Türü & Yüzey Durumu_Tamamı Asfalt (Eğimli Tırmanış),Yol Türü & Yüzey Durumu_Tamamı Asfalt (Virajlı),Bölge_Batı Karadeniz,Bölge_Doğu Karadeniz,Bölge_Orta Karadeniz
1785,5,3.0,357.14,17.98,35.35,0.0,35.35,7.28,62.57,0,9,36,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1428,4,5.0,357.14,10.69,9.9,0.0,9.9,8.42,69.66,0,9,37,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1428,4,4.17,357.14,13.36,35.55,0.0,35.55,9.29,66.89,0,9,38,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
714,2,3.5,357.14,9.75,51.62,0.0,51.62,8.17,76.73,0,9,39,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
714,2,5.0,357.14,11.81,12.81,0.0,12.81,8.35,62.4,0,10,40,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,9.73,49.62,0.0,49.62,7.45,79.26,0,10,41,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
357,1,2.0,357.14,6.36,15.75,0.0,15.75,6.99,79.42,0,10,42,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1071,3,5.0,357.14,4.95,73.57,0.0,73.57,7.73,78.52,1,10,43,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1428,4,4.75,357.14,3.11,32.8,2.77,30.03,8.06,76.48,0,11,44,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1785,5,5.0,357.14,1.57,49.69,48.68,1.01,8.05,77.89,0,11,45,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
357,1,5.0,357.14,1.94,12.43,4.72,7.71,6.31,83.41,0,11,46,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1071,3,4.67,357.14,3.36,6.36,3.64,2.72,10.54,66.0,0,11,47,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,3.46,17.97,9.9,8.07,9.33,66.69,0,12,48,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
714,2,5.0,357.14,1.23,25.6,23.44,2.16,7.15,77.84,0,12,49,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,-0.72,2.53,2.53,0.0,10.67,63.69,0,12,50,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
714,2,5.0,357.14,0.88,12.6,10.41,2.19,9.08,72.54,0,12,51,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,-3.27,9.19,9.19,0.0,7.2,67.32,1,12,52,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,317.21,-4.6,19.95,19.95,0.0,9.88,54.6,0,1,53,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,217.39,-4.55,49.36,49.36,0.0,7.84,70.01,0,1,54,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,217.39,-4.39,0.0,0.0,0.0,15.06,44.73,0,1,55,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
217,1,5.0,217.39,-0.8,0.0,0.0,0.0,13.08,50.11,0,1,56,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
217,1,5.0,217.39,-4.07,8.72,8.72,0.0,11.48,53.52,0,2,57,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,217.39,-5.03,19.58,19.58,0.0,10.93,66.12,0,2,58,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
217,1,5.0,217.39,-7.48,31.89,31.89,0.0,9.41,74.41,0,2,59,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
217,1,5.0,217.39,-7.84,100.17,100.17,0.0,12.76,71.97,0,2,60,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,217.39,-3.41,38.42,38.42,0.0,13.49,67.11,0,3,61,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,217.39,0.13,45.25,45.25,0.0,11.46,74.15,0,3,62,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,217.39,2.33,6.64,4.35,2.29,13.12,61.04,0,3,63,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,217.39,2.47,14.78,8.56,6.22,7.94,81.25,0,3,64,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,217.39,1.34,23.55,17.38,6.17,7.45,82.29,0,3,65,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,217.39,-0.44,41.1,39.4,1.7,12.51,71.42,0,4,66,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,217.39,3.37,29.75,16.74,13.01,11.2,74.58,0,4,67,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,217.39,4.6,18.48,11.36,7.12,10.54,72.2,1,4,68,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
434,2,5.0,217.39,6.37,28.15,0.0,28.15,10.02,74.38,0,4,69,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,217.39,5.48,33.82,0.0,33.82,9.7,75.97,1,5,70,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,217.39,4.89,10.12,2.09,8.03,8.92,73.28,0,5,71,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
434,2,5.0,217.39,4.51,48.05,0.0,48.05,8.32,84.62,1,5,72,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
434,2,4.5,217.39,7.68,22.36,0.0,22.36,8.51,73.1,0,5,73,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
869,4,4.67,217.39,11.03,12.54,0.0,12.54,10.01,71.72,0,6,74,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
435,2,3.5,217.39,11.59,9.68,0.0,9.68,8.19,77.2,0,6,75,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
869,4,4.33,217.39,11.63,21.35,0.0,21.35,7.7,79.35,0,6,76,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
434,2,4.5,217.39,11.9,20.72,0.0,20.72,7.59,82.95,0,6,77,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
651,3,5.0,217.39,10.99,41.22,0.0,41.22,7.82,84.66,1,6,78,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
869,4,5.0,217.39,12.45,33.23,0.0,33.23,8.46,80.76,0,7,79,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
2173,10,4.83,217.39,14.58,71.92,0.0,71.92,9.02,79.84,1,7,80,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1522,7,4.5,217.39,12.05,15.72,0.0,15.72,10.42,71.23,0,7,81,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
2608,12,4.86,217.39,13.89,6.79,0.0,6.79,8.12,78.58,0,7,82,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
2608,12,4.87,217.39,14.55,16.74,0.0,16.74,8.96,77.34,0,8,83,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1956,9,4.73,217.39,16.62,1.1,0.0,1.1,8.82,74.59,0,8,84,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1304,6,4.33,217.39,17.74,5.25,0.0,5.25,7.78,76.83,0,8,85,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
2174,10,5.0,217.39,17.07,2.37,0.0,2.37,8.48,73.96,0,8,86,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
2826,13,4.42,217.39,14.46,13.62,0.0,13.62,9.43,77.79,1,8,87,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1520,7,4.92,217.39,15.6,17.29,0.0,17.29,8.54,76.8,0,9,88,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1738,8,4.75,217.39,12.57,36.2,0.0,36.2,9.84,77.46,0,9,89,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1956,9,4.5,217.39,9.05,25.41,0.0,25.41,8.51,81.1,0,9,90,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1521,7,4.0,217.39,12.02,3.31,0.0,3.31,8.17,74.22,0,9,91,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
869,4,5.0,217.39,11.84,17.05,0.0,17.05,8.83,73.84,0,10,92,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
868,4,4.75,217.39,6.86,61.92,0.0,61.92,10.87,79.28,0,10,93,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1521,7,4.9,217.39,5.54,10.06,0.0,10.06,9.58,72.45,0,10,94,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
651,3,3.33,217.39,6.03,37.18,0.0,37.18,10.8,74.52,1,10,95,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
651,3,5.0,217.39,8.86,0.15,0.0,0.15,11.54,66.46,0,11,96,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
869,4,5.0,217.39,8.35,8.24,0.0,8.24,11.64,68.27,0,11,97,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
651,3,5.0,217.39,4.89,21.33,6.27,15.06,13.15,69.31,0,11,98,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1521,7,4.67,217.39,3.07,75.85,57.23,18.62,14.41,76.71,0,11,99,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
652,3,5.0,217.39,0.04,95.78,95.6,0.18,16.23,77.39,0,11,100,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
434,2,5.0,217.39,-0.21,9.57,9.57,0.0,15.54,61.25,0,12,101,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
434,2,3.5,217.39,1.85,16.02,15.54,0.48,11.29,75.84,0,12,102,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
652,3,5.0,217.39,-0.62,36.87,36.87,0.0,11.59,75.41,0,12,103,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,217.39,-2.72,61.62,61.62,0.0,15.09,67.71,0,12,104,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,212.2,-2.64,25.52,25.52,0.0,13.87,67.9,1,1,105,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,181.07,-1.47,68.35,68.35,0.0,15.22,68.71,0,1,106,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,181.07,-5.59,47.34,47.34,0.0,10.57,81.49,0,1,107,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
181,1,5.0,181.07,-2.04,30.09,30.09,0.0,13.92,74.03,0,1,108,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,181.07,-6.77,23.39,23.39,0.0,8.55,77.78,0,2,109,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,181.07,-7.06,11.37,11.37,0.0,10.28,66.73,0,2,110,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,181.07,-0.03,97.01,97.01,0.0,15.61,66.87,0,2,111,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
181,1,5.0,181.07,-0.19,11.32,11.32,0.0,9.29,78.73,0,2,112,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,181.07,-2.36,4.12,4.12,0.0,9.13,67.18,0,2,113,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
181,1,5.0,181.07,-1.11,0.6,0.6,0.0,9.59,49.13,0,3,114,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,181.07,-1.56,24.68,24.68,0.0,9.17,77.16,0,3,115,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,181.07,0.92,21.55,21.42,0.13,9.95,67.24,0,3,116,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
181,1,3.0,181.07,-1.12,32.16,32.16,0.0,9.08,78.87,0,3,117,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
181,1,5.0,181.07,3.34,12.19,10.54,1.65,12.67,57.09,0,4,118,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
181,1,5.0,181.07,4.48,12.78,2.4,10.38,10.18,65.94,1,4,119,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
724,4,5.0,181.07,4.1,3.7,0.0,3.7,7.66,78.97,0,4,120,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,181.07,10.62,0.65,0.0,0.65,10.69,55.67,1,4,121,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,181.07,12.16,0.03,0.0,0.03,9.75,56.61,1,5,122,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
181,1,5.0,181.07,6.3,64.6,11.05,53.55,7.63,82.32,0,5,123,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
362,2,5.0,181.07,6.0,18.54,0.0,18.54,10.33,74.27,1,5,124,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
362,2,5.0,181.07,3.67,17.75,8.41,9.34,8.7,74.76,0,5,125,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
543,3,5.0,181.07,8.83,18.83,0.0,18.83,8.97,74.21,0,5,126,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
362,2,5.0,181.07,11.42,10.98,0.0,10.98,9.08,72.22,0,6,127,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
362,2,2.5,181.07,13.4,12.67,0.0,12.67,7.84,74.01,1,6,128,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
543,3,4.75,181.07,14.49,5.35,0.0,5.35,9.31,69.37,1,6,129,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1991,11,4.06,181.07,13.97,6.84,0.0,6.84,7.84,78.65,0,6,130,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
2534,14,4.34,181.07,12.13,40.6,0.0,40.6,9.61,75.84,0,7,131,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
2896,16,4.58,181.07,15.41,15.89,0.0,15.89,9.28,76.25,0,7,132,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1629,9,4.8,181.07,16.11,22.73,0.0,22.73,7.93,77.87,1,7,133,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
2715,15,4.67,181.07,15.36,41.48,0.0,41.48,7.61,81.41,0,7,134,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
3439,19,4.9,181.07,13.99,31.42,0.0,31.42,8.75,79.43,0,8,135,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1629,9,4.8,181.07,14.18,16.24,0.0,16.24,8.35,79.97,0,8,136,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
2896,16,4.86,181.07,14.85,8.59,0.0,8.59,8.52,79.62,0,8,137,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
2534,14,4.92,181.07,14.44,0.79,0.0,0.79,9.41,73.43,0,8,138,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
3620,20,4.45,181.07,16.38,18.54,0.0,18.54,8.35,74.9,1,8,139,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
3077,17,4.55,181.07,13.34,12.28,0.0,12.28,8.66,76.21,0,9,140,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
905,5,5.0,181.07,14.35,12.45,0.0,12.45,8.33,78.43,0,9,141,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1267,7,5.0,181.07,15.25,30.22,0.0,30.22,9.14,71.11,0,9,142,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
724,4,4.83,181.07,10.47,45.56,0.0,45.56,8.54,80.51,0,9,143,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1267,7,4.8,181.07,11.14,0.79,0.0,0.79,10.14,71.1,0,10,144,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
724,4,5.0,181.07,9.32,43.12,0.0,43.12,10.86,68.08,0,10,145,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
724,4,5.0,181.07,9.54,45.99,0.0,45.99,9.66,75.81,0,10,146,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
181,1,5.0,181.07,2.52,115.57,55.97,59.6,9.78,84.96,0,10,147,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
543,3,5.0,181.07,0.73,65.49,65.49,0.0,9.6,80.45,1,10,148,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
362,2,5.0,181.07,0.42,11.05,11.05,0.0,10.15,73.51,0,11,149,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
543,3,5.0,181.07,-2.07,43.99,43.99,0.0,10.71,73.24,0,11,150,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1267,7,4.7,181.07,-0.01,24.38,24.38,0.0,9.42,71.21,0,11,151,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
181,1,5.0,181.07,1.08,40.66,40.63,0.03,12.19,77.13,0,11,152,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
724,4,4.33,181.07,-5.21,70.96,70.96,0.0,10.78,78.05,0,12,153,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
181,1,5.0,181.07,-3.2,0.08,0.08,0.0,13.5,62.02,0,12,154,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
181,1,5.0,181.07,-6.7,47.26,47.26,0.0,15.46,72.53,0,12,155,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
724,4,4.67,181.07,-4.24,44.74,44.74,0.0,14.8,72.92,0,12,156,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,181.07,-2.34,21.4,21.4,0.0,11.5,73.62,1,1,157,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,131.29,-5.14,12.79,12.79,0.0,9.66,70.04,0,1,158,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
